,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,city_Astapor,city_King's Landing,city_Winterfell,phone_Android,phone_Unknown,phone_iPhone,active
38339,4.0,2014-01-06,5.0,1.05,2014-07-01,10.0,0,80.0,2.85,4.9,0,0,1,0,0,1,1
38340,0.0,2014-01-30,5.0,1.0,2014-04-25,0.0,0,100.0,2.7199999999999998,5.0,0,1,0,0,0,1,0
38341,0.0,2014-01-23,5.0,1.07,2014-03-18,28.6,1,71.4,5.29,4.6,1,0,0,0,0,1,0
38342,2.0,2014-01-23,5.0,1.0,2014-06-01,0.0,0,75.0,3.95,4.3,0,0,1,1,0,0,1
38343,0.0,2014-01-31,4.3,1.0,2014-03-19,0.0,0,75.0,8.35,5.0,1,0,0,0,0,1,0
38344,1.0,2014-01-27,5.0,1.0,2014-01-28,0.0,0,100.0,14.37,5.0,0,0,1,0,0,1,0
38345,2.0,2014-01-18,3.0,1.4100000000000001,2014-06-05,25.0,0,50.0,6.36,4.3,1,0,0,0,0,1,1
38346,14.0,2014-01-02,4.2,1.01,2014-06-29,4.0,1,68.0,1.72,4.7,1,0,0,0,0,1,1
38347,7.0,2014-01-29,4.8,1.05,2014-06-14,20.0,1,80.0,2.05,4.9,0,1,0,0,0,1,1
38348,3.0,2014-01-27,3.1,1.0,2014-06-17,0.0,0,95.7,4.08,4.8,0,0,1,1,0,0,1
38349,1.0,2014-01-11,4.6015592912744685,1.0,2014-01-23,0.0,1,100.0,9.81,5.0,1,0,0,1,0,0,0
38350,4.0,2014-01-14,5.0,1.0,2014-06-15,0.0,1,80.0,2.39,4.8,1,0,0,0,0,1,1
38351,0.0,2014-01-09,4.4,1.0,2014-06-13,0.0,1,100.0,2.1,5.0,1,0,0,0,0,1,1
38352,3.0,2014-01-14,5.0,1.0,2014-01-16,0.0,0,100.0,8.71,5.0,0,1,0,0,0,1,0
38353,1.0,2014-01-11,5.0,1.0,2014-02-02,0.0,0,0.0,14.65,5.0,0,1,0,1,0,0,0
38354,4.0,2014-01-06,4.7,1.18,2014-06-26,11.5,0,84.6,4.89,4.9,0,0,1,0,0,1,1
38355,0.0,2014-01-02,4.6015592912744685,1.5,2014-05-24,100.0,0,100.0,2.58,5.0,0,0,1,0,0,1,0
38356,0.0,2014-01-09,5.0,1.0,2014-06-27,0.0,1,100.0,25.1,3.0,0,1,0,0,0,1,1
38357,1.0,2014-01-21,4.6015592912744685,1.0,2014-02-19,0.0,0,100.0,3.69,5.0,0,0,1,0,0,1,0
38358,0.0,2014-01-03,5.0,1.0,2014-05-14,0.0,0,100.0,5.24,5.0,0,1,0,1,0,0,0
38359,0.0,2014-01-29,4.2,1.0,2014-03-18,0.0,1,55.6,4.99,4.9,0,1,0,0,0,1,0
38360,1.0,2014-01-17,3.3,1.0,2014-06-12,0.0,1,100.0,3.59,4.8,0,1,0,0,0,1,1
38361,3.0,2014-01-21,4.5,1.29,2014-03-01,50.0,0,50.0,5.77,4.2,0,0,1,1,0,0,0
38362,11.0,2014-01-26,4.0,1.02,2014-05-12,3.0,1,74.2,2.8,4.5,1,0,0,1,0,0,0
38363,1.0,2014-01-08,5.0,1.0,2014-01-11,0.0,0,0.0,2.24,3.0,0,0,1,1,0,0,0
38364,11.0,2014-01-17,4.9,1.05,2014-07-01,6.3,1,66.7,4.02,4.9,0,1,0,0,0,1,1
38365,0.0,2014-01-10,4.7,1.27,2014-06-27,40.0,0,50.0,4.42,4.9,0,1,0,0,0,1,1
38366,6.0,2014-01-25,5.0,1.0,2014-02-24,0.0,0,33.3,6.16,4.5,1,0,0,1,0,0,0
38367,2.0,2014-01-26,5.0,1.56,2014-05-08,50.0,0,25.0,7.88,5.0,1,0,0,1,0,0,0
38368,0.0,2014-01-17,5.0,1.0,2014-05-23,0.0,0,100.0,11.23,5.0,0,0,1,0,0,1,0
38369,1.0,2014-01-18,3.0,1.0,2014-04-13,0.0,0,0.0,1.98,5.0,0,0,1,1,0,0,0
38370,4.0,2014-01-01,4.1,1.29,2014-06-26,23.5,1,70.6,4.31,4.7,1,0,0,0,0,1,1
38371,1.0,2014-01-24,4.7,1.0,2014-06-06,0.0,1,100.0,13.62,4.9,0,1,0,0,0,1,1
38372,0.0,2014-01-11,4.0,1.0,2014-06-21,0.0,0,66.7,1.8599999999999999,5.0,1,0,0,0,0,1,1
38373,0.0,2014-01-31,4.6015592912744685,1.0,2014-06-08,0.0,1,60.0,4.02,5.0,0,1,0,1,0,0,1
38374,1.0,2014-01-23,2.0,1.0,2014-06-29,0.0,1,68.8,3.3,4.9,0,0,1,0,0,1,1
38375,1.0,2014-01-31,4.6015592912744685,1.0,2014-05-26,0.0,1,33.3,3.69,5.0,0,1,0,0,0,1,0
38376,0.0,2014-01-11,5.0,1.0,2014-06-19,0.0,1,42.9,3.26,4.7,0,0,1,0,0,1,1
38377,3.0,2014-01-09,5.0,1.0,2014-01-13,0.0,0,100.0,1.85,4.3,0,0,1,0,0,1,0
38378,1.0,2014-01-01,5.0,1.7000000000000002,2014-06-28,60.0,0,40.0,3.24,4.6,1,0,0,0,0,1,1
38379,0.0,2014-01-09,5.0,1.0,2014-02-27,0.0,1,100.0,5.64,5.0,1,0,0,1,0,0,0
38380,0.0,2014-01-13,4.3,1.0,2014-04-03,0.0,1,84.2,1.9100000000000001,4.9,0,1,0,0,0,1,0
38381,7.0,2014-01-30,3.9,1.16,2014-06-08,20.7,1,34.5,2.86,4.5,1,0,0,0,0,1,1
38382,1.0,2014-01-17,4.0,1.0,2014-05-26,0.0,0,50.0,1.16,5.0,0,1,0,0,0,1,0
38383,1.0,2014-01-31,4.6015592912744685,1.0,2014-06-27,0.0,1,100.0,5.16,4.0,0,0,1,0,0,1,1
38384,11.0,2014-01-31,4.0,1.17,2014-06-29,27.8,1,64.8,3.32,4.8,0,0,1,1,0,0,1
38385,1.0,2014-01-25,5.0,1.0,2014-01-25,0.0,0,0.0,2.06,5.0,1,0,0,0,0,1,0
38386,8.0,2014-01-01,4.8,1.0,2014-01-05,0.0,0,62.5,2.06,4.9,1,0,0,1,0,0,0
38387,0.0,2014-01-29,4.9,1.13,2014-04-22,20.0,1,30.0,2.9,5.0,1,0,0,0,0,1,0
38388,0.0,2014-01-25,4.0,1.0,2014-04-13,0.0,1,0.0,2.33,5.0,1,0,0,0,0,1,0
38389,7.0,2014-01-24,4.9,1.1,2014-06-29,8.3,0,41.7,3.32,4.8,0,1,0,0,0,1,1
38390,5.0,2014-01-31,4.8,1.06,2014-06-21,7.7,0,65.4,3.65,4.8,1,0,0,0,0,1,1
38391,5.0,2014-01-21,5.0,1.0,2014-05-24,0.0,1,100.0,10.66,5.0,0,1,0,0,0,1,0
38392,5.0,2014-01-31,5.0,1.02,2014-06-06,7.7,0,61.5,1.81,4.8,0,0,1,1,0,0,1
38393,5.0,2014-01-14,3.1,1.06,2014-07-01,4.2,0,57.7,3.85,4.7,0,0,1,0,0,1,1
38394,2.0,2014-01-23,4.6015592912744685,1.0,2014-05-31,0.0,0,25.0,10.6,4.3,0,0,1,1,0,0,0
38395,4.0,2014-01-20,2.2,1.3,2014-06-29,40.0,0,20.0,7.43,4.3,0,0,1,0,0,1,1
38396,0.0,2014-01-14,4.7,1.0,2014-06-18,0.0,0,76.0,5.52,4.6,0,0,1,0,0,1,1
38397,1.0,2014-01-28,3.0,1.0,2014-01-28,0.0,0,100.0,1.08,4.0,0,0,1,0,0,1,0
38398,2.0,2014-01-30,4.0,1.0,2014-06-28,0.0,1,71.4,8.0,5.0,0,0,1,0,0,1,1
38399,0.0,2014-01-06,5.0,1.0,2014-04-13,0.0,0,66.7,4.59,5.0,0,0,1,0,0,1,0
38400,0.0,2014-01-02,4.6015592912744685,1.19,2014-06-24,25.0,0,50.0,6.83,5.0,0,0,1,0,0,1,1
38401,4.0,2014-01-11,4.8,1.0,2014-01-12,0.0,0,0.0,1.24,4.5,1,0,0,0,0,1,0
38402,0.0,2014-01-07,4.6015592912744685,1.0,2014-03-22,0.0,0,0.0,3.44,5.0,1,0,0,0,0,1,0
38403,1.0,2014-01-22,4.6015592912744685,1.0,2014-01-23,0.0,1,100.0,15.75,5.0,0,1,0,1,0,0,0
38404,1.0,2014-01-06,4.7,1.08,2014-06-22,12.5,0,56.3,2.31,4.8,0,0,1,0,0,1,1
38405,1.0,2014-01-24,5.0,1.0,2014-02-15,0.0,0,100.0,11.49,5.0,0,0,1,0,0,1,0
38406,0.0,2014-01-13,5.0,1.0,2014-05-18,0.0,1,0.0,4.16,3.0,1,0,0,1,0,0,0
38407,0.0,2014-01-31,5.0,1.0,2014-05-03,0.0,0,50.0,4.29,5.0,1,0,0,0,0,1,0
38408,1.0,2014-01-02,4.0,1.0,2014-06-18,0.0,0,100.0,19.34,4.5,0,1,0,0,0,1,1
38409,0.0,2014-01-18,5.0,2.0,2014-05-26,100.0,0,100.0,4.83,5.0,1,0,0,1,0,0,0
38410,0.0,2014-01-10,4.6015592912744685,1.0,2014-06-22,0.0,1,0.0,3.66,4.0,0,0,1,1,0,0,1
38411,1.0,2014-01-18,5.0,1.0,2014-01-18,0.0,1,0.0,1.88,5.0,1,0,0,0,0,1,0
38412,0.0,2014-01-06,4.6015592912744685,1.17,2014-06-15,33.3,0,0.0,1.15,5.0,0,0,1,1,0,0,1
38413,4.0,2014-01-14,4.0,1.0,2014-01-18,0.0,0,75.0,4.27,5.0,1,0,0,1,0,0,0
38414,0.0,2014-01-10,4.9,1.0,2014-06-01,0.0,0,76.2,4.99,4.7,1,0,0,1,0,0,1
38415,0.0,2014-01-23,5.0,1.15,2014-05-02,20.0,1,100.0,3.79,5.0,1,0,0,0,0,1,0
38416,3.0,2014-01-18,4.4,1.25,2014-06-21,18.8,0,6.3,4.48,4.7,0,0,1,0,0,1,1
38417,0.0,2014-01-24,4.3,1.33,2014-05-24,33.3,0,0.0,4.74,4.3,1,0,0,0,0,1,0
38418,7.0,2014-01-04,4.4,1.0,2014-05-10,0.0,0,81.8,2.19,4.5,0,0,1,0,0,1,0
38419,0.0,2014-01-10,4.5,1.24,2014-06-21,35.3,0,35.3,3.99,4.9,0,1,0,1,0,0,1
38420,1.0,2014-01-07,4.6015592912744685,1.0,2014-01-10,0.0,0,100.0,6.0,5.0,0,0,1,0,0,1,0
38421,1.0,2014-01-20,5.0,1.0,2014-01-20,0.0,0,100.0,5.57,5.0,0,0,1,1,0,0,0
38422,0.0,2014-01-31,4.6,1.0,2014-04-29,0.0,1,60.0,9.29,5.0,0,0,1,1,0,0,0
38423,1.0,2014-01-29,5.0,1.0,2014-04-12,0.0,1,100.0,32.81,5.0,0,0,1,0,0,1,0
38424,1.0,2014-01-17,5.0,1.5,2014-05-24,50.0,0,0.0,2.37,5.0,1,0,0,1,0,0,0
38425,8.0,2014-01-25,4.9,1.25,2014-07-01,31.9,0,66.0,5.36,4.8,0,0,1,0,0,1,1
38426,2.0,2014-01-20,5.0,1.0,2014-01-21,0.0,0,100.0,5.19,5.0,1,0,0,0,0,1,0
38427,1.0,2014-01-26,1.0,1.0,2014-01-28,0.0,0,100.0,18.1,4.0,0,0,1,1,0,0,0
38428,10.0,2014-01-11,5.0,1.03,2014-05-28,4.3,0,60.9,4.44,4.8,0,0,1,0,0,1,0
38429,2.0,2014-01-13,5.0,1.75,2014-02-02,50.0,0,0.0,9.06,5.0,0,0,1,1,0,0,0
38430,0.0,2014-01-29,4.6015592912744685,1.0,2014-06-28,0.0,1,50.0,16.67,5.0,0,0,1,0,0,1,1
38431,2.0,2014-01-22,5.0,1.0,2014-01-23,0.0,0,100.0,0.96,5.0,0,1,0,1,0,0,0
38432,12.0,2014-01-11,4.9,1.15,2014-06-28,17.0,1,51.1,2.25,4.7,1,0,0,0,0,1,1
38433,3.0,2014-01-28,4.8,1.25,2014-05-30,35.7,0,71.4,2.17,4.9,1,0,0,1,0,0,0
38434,1.0,2014-01-09,4.6015592912744685,1.0,2014-01-20,0.0,0,0.0,19.01,5.0,0,0,1,0,0,1,0
38435,2.0,2014-01-25,4.6,1.07,2014-06-28,11.8,1,41.2,3.08,4.7,1,0,0,0,0,1,1
38436,2.0,2014-01-12,5.0,1.0,2014-01-26,0.0,0,0.0,6.78,5.0,1,0,0,0,0,1,0
38437,2.0,2014-01-30,4.0,1.25,2014-01-31,50.0,0,100.0,2.09,5.0,0,0,1,1,0,0,0
38438,0.0,2014-01-18,5.0,1.0,2014-03-27,0.0,0,100.0,2.67,1.0,1,0,0,0,0,1,0
38439,6.0,2014-01-20,4.7,1.0,2014-06-24,0.0,0,51.6,3.81,4.7,0,0,1,0,0,1,1
38440,1.0,2014-01-29,4.0,1.07,2014-06-30,10.0,0,40.0,2.05,4.6,0,1,0,0,0,1,1
38441,0.0,2014-01-23,4.6015592912744685,1.0,2014-04-27,0.0,0,0.0,2.11,5.0,0,0,1,0,0,1,0
38442,0.0,2014-01-21,5.0,1.0,2014-05-31,0.0,1,0.0,12.85,5.0,0,0,1,0,0,1,0
38443,8.0,2014-01-29,4.5,1.04,2014-06-10,10.0,1,80.0,4.26,4.8,1,0,0,0,0,1,1
38444,0.0,2014-01-20,5.0,1.0,2014-05-25,0.0,1,0.0,5.09,5.0,1,0,0,0,0,1,0
38445,2.0,2014-01-31,5.0,1.0,2014-02-26,0.0,1,100.0,8.2,5.0,0,0,1,0,0,1,0
38446,1.0,2014-01-31,5.0,1.0,2014-02-16,0.0,0,0.0,3.1,5.0,0,1,0,1,0,0,0
38447,6.0,2014-01-09,3.4,1.0,2014-04-11,0.0,0,50.0,0.55,4.3,0,0,1,0,0,1,0
38448,0.0,2014-01-24,5.0,1.06,2014-03-26,25.0,0,100.0,1.8399999999999999,4.8,0,1,0,1,0,0,0
38449,10.0,2014-01-06,3.6,1.0,2014-05-30,0.0,0,48.0,1.88,4.4,0,0,1,0,0,1,0
38450,0.0,2014-01-21,3.8,1.06,2014-05-11,11.1,1,44.4,11.29,4.0,1,0,0,0,0,1,0
38451,0.0,2014-01-17,5.0,1.25,2014-06-29,50.0,0,50.0,5.3,5.0,1,0,0,0,0,1,1
38452,2.0,2014-01-31,4.5,1.0,2014-02-06,0.0,0,100.0,1.03,4.5,0,0,1,0,0,1,0
38453,1.0,2014-01-11,5.0,1.0,2014-01-12,0.0,0,0.0,6.3,5.0,0,0,1,0,0,1,0
38454,1.0,2014-01-23,5.0,1.0,2014-03-22,0.0,0,100.0,3.36,5.0,0,0,1,1,0,0,0
38455,4.0,2014-01-30,4.8,1.0,2014-02-03,0.0,0,75.0,6.33,4.5,0,0,1,0,0,1,0
38456,4.0,2014-01-09,4.2,1.0,2014-06-19,0.0,1,80.0,7.44,5.0,0,0,1,1,0,0,1
38457,2.0,2014-01-18,4.0,1.0,2014-01-19,0.0,0,0.0,13.72,4.0,0,0,1,0,1,0,0
38458,1.0,2014-01-10,5.0,1.0,2014-05-12,0.0,0,50.0,9.79,4.5,1,0,0,0,0,1,0
38459,1.0,2014-01-27,4.6015592912744685,1.0,2014-01-27,0.0,0,100.0,1.08,5.0,1,0,0,1,0,0,0
38460,0.0,2014-01-03,5.0,1.0,2014-02-08,0.0,0,100.0,2.07,5.0,1,0,0,0,0,1,0
38461,1.0,2014-01-18,3.0,1.0,2014-06-23,0.0,1,14.3,8.68,4.9,0,0,1,0,0,1,1
38462,1.0,2014-01-23,5.0,1.0,2014-05-22,0.0,0,100.0,12.49,5.0,0,1,0,0,0,1,0
38463,4.0,2014-01-19,3.8,1.1400000000000001,2014-06-28,14.3,1,57.1,2.2800000000000002,4.8,1,0,0,0,0,1,1
38464,2.0,2014-01-15,4.5,1.0,2014-05-11,0.0,0,50.0,13.03,5.0,0,1,0,1,0,0,0
38465,1.0,2014-01-20,3.0,1.06,2014-06-12,25.0,1,100.0,3.39,4.8,0,1,0,0,0,1,1
38466,3.0,2014-01-22,4.6,1.01,2014-06-23,3.2,1,48.4,3.59,4.4,0,0,1,0,0,1,1
38467,1.0,2014-01-26,5.0,1.0,2014-01-27,0.0,0,0.0,2.01,5.0,1,0,0,0,0,1,0
38468,1.0,2014-01-10,5.0,1.1,2014-06-20,5.0,1,60.0,2.84,5.0,0,0,1,0,0,1,1
38469,3.0,2014-01-05,5.0,1.0,2014-06-29,0.0,0,70.0,2.89,4.9,0,0,1,0,0,1,1
38470,0.0,2014-01-06,5.0,1.0,2014-06-25,0.0,0,100.0,1.29,5.0,1,0,0,0,0,1,1
38471,1.0,2014-01-25,4.0,1.0,2014-01-26,0.0,0,0.0,2.89,5.0,1,0,0,1,0,0,0
38472,0.0,2014-01-31,4.6015592912744685,1.0,2014-06-01,0.0,0,0.0,2.05,1.0,0,0,1,0,0,1,1
38473,0.0,2014-01-01,4.6015592912744685,1.0,2014-02-02,0.0,0,0.0,2.73,5.0,0,1,0,0,0,1,0
38474,1.0,2014-01-19,4.0,1.0,2014-06-29,0.0,1,0.0,6.26,5.0,0,0,1,0,0,1,1
38475,1.0,2014-01-04,4.6015592912744685,1.0,2014-02-02,0.0,0,0.0,5.03,5.0,0,0,1,0,0,1,0
38476,6.0,2014-01-07,5.0,1.0,2014-01-22,0.0,1,66.7,3.99,4.5,0,1,0,0,0,1,0
38477,1.0,2014-01-01,5.0,1.0,2014-06-16,0.0,1,100.0,9.23,5.0,1,0,0,0,0,1,1
38478,3.0,2014-01-31,4.3,1.08,2014-02-02,33.3,0,33.3,3.58,5.0,0,0,1,0,0,1,0
38479,1.0,2014-01-05,5.0,1.0,2014-05-26,0.0,0,25.0,20.55,4.8,1,0,0,0,0,1,0
38480,3.0,2014-01-05,5.0,1.0,2014-04-07,0.0,0,33.3,6.88,5.0,1,0,0,1,0,0,0
38481,0.0,2014-01-18,4.0,1.0,2014-06-26,0.0,0,100.0,5.59,5.0,0,0,1,0,0,1,1
38482,3.0,2014-01-18,5.0,1.0,2014-01-22,0.0,0,100.0,1.54,4.7,0,0,1,0,0,1,0
38483,6.0,2014-01-06,4.6,1.0,2014-05-28,0.0,0,83.3,2.54,4.5,0,0,1,1,0,0,0
38484,1.0,2014-01-01,5.0,1.0,2014-01-02,0.0,0,100.0,5.01,5.0,1,0,0,1,0,0,0
38485,2.0,2014-01-28,4.5,1.0,2014-01-28,0.0,0,100.0,3.4,5.0,1,0,0,0,0,1,0
38486,1.0,2014-01-19,4.3,1.0,2014-05-26,0.0,0,80.0,3.96,4.6,0,1,0,0,0,1,0
38487,0.0,2014-01-06,3.5,1.0,2014-06-22,0.0,0,0.0,1.01,5.0,0,0,1,0,0,1,1
38488,1.0,2014-01-16,4.8,1.2,2014-06-29,18.5,0,51.9,3.36,4.9,0,1,0,0,0,1,1
38489,2.0,2014-01-28,5.0,1.08,2014-03-30,33.3,0,66.7,3.64,5.0,1,0,0,0,0,1,0
38490,2.0,2014-01-19,4.8,1.4,2014-06-29,60.0,1,20.0,3.0,4.8,0,1,0,0,0,1,1
38491,8.0,2014-01-01,4.0,1.28,2014-01-20,25.0,1,87.5,4.97,4.4,0,0,1,1,0,0,0
38492,0.0,2014-01-16,4.3,1.0,2014-05-21,0.0,0,66.7,6.24,5.0,1,0,0,0,0,1,0
38493,2.0,2014-01-10,5.0,1.0,2014-06-12,0.0,1,100.0,3.66,5.0,1,0,0,0,0,1,1
38494,1.0,2014-01-20,5.0,1.03,2014-06-14,12.5,1,50.0,6.5600000000000005,4.4,0,0,1,0,0,1,1
38495,2.0,2014-01-11,5.0,1.0,2014-01-12,0.0,0,0.0,1.6400000000000001,5.0,0,1,0,0,0,1,0
38496,0.0,2014-01-18,5.0,1.0,2014-05-23,0.0,1,100.0,13.17,4.0,1,0,0,0,0,1,0
38497,0.0,2014-01-26,5.0,1.0,2014-06-21,0.0,0,85.7,2.33,4.0,0,1,0,1,0,0,1
38498,1.0,2014-01-10,4.6015592912744685,1.0,2014-02-02,0.0,0,0.0,1.58,5.0,0,1,0,1,0,0,0
38499,1.0,2014-01-05,4.6015592912744685,1.0,2014-02-02,0.0,0,0.0,6.53,5.0,1,0,0,0,0,1,0
38500,1.0,2014-01-02,4.6015592912744685,1.0,2014-01-03,0.0,1,100.0,2.0,5.0,1,0,0,1,0,0,0
38501,1.0,2014-01-01,5.0,1.17,2014-06-26,33.3,0,33.3,3.0,4.7,0,1,0,0,0,1,1
38502,2.0,2014-01-25,5.0,1.0,2014-01-26,0.0,1,0.0,3.58,5.0,0,1,0,0,0,1,0
38503,0.0,2014-01-22,4.6015592912744685,1.0,2014-03-19,0.0,0,100.0,1.22,4.0,1,0,0,0,0,1,0
38504,1.0,2014-01-11,5.0,1.0,2014-06-07,0.0,1,100.0,9.33,5.0,0,0,1,0,0,1,1
38505,1.0,2014-01-04,4.2,1.1,2014-06-29,17.6,1,11.8,4.07,4.8,0,1,0,0,0,1,1
38506,0.0,2014-01-23,4.6,1.0,2014-06-20,0.0,0,91.7,4.87,4.9,1,0,0,0,0,1,1
38507,4.0,2014-01-29,5.0,1.0,2014-05-02,0.0,0,90.9,6.02,4.9,0,0,1,0,0,1,0
38508,1.0,2014-01-16,4.6,1.0,2014-05-12,0.0,1,62.5,2.12,5.0,1,0,0,1,0,0,0
38509,1.0,2014-01-16,4.6015592912744685,1.0,2014-01-23,0.0,0,100.0,1.6099999999999999,5.0,1,0,0,1,0,0,0
38510,0.0,2014-01-06,5.0,1.0,2014-05-03,0.0,1,0.0,16.55,5.0,0,0,1,1,0,0,0
38511,1.0,2014-01-09,4.6015592912744685,1.0,2014-01-12,0.0,1,0.0,4.04,5.0,1,0,0,1,0,0,0
38512,4.0,2014-01-10,4.8,1.07,2014-06-29,7.7,0,71.2,2.84,4.8,0,0,1,0,0,1,1
38513,0.0,2014-01-03,5.0,1.0,2014-05-21,0.0,0,100.0,6.05,5.0,1,0,0,0,0,1,0
38514,6.0,2014-01-23,4.3,1.0,2014-06-20,0.0,1,89.5,5.19,5.0,0,1,0,0,0,1,1
38515,1.0,2014-01-23,5.0,1.0,2014-04-08,0.0,1,100.0,5.45,4.5,1,0,0,0,0,1,0
38516,1.0,2014-01-17,5.0,1.0,2014-01-30,0.0,0,100.0,4.83,5.0,0,0,1,1,0,0,0
38517,14.0,2014-01-10,4.8,1.13,2014-05-24,11.7,0,65.0,3.52,4.8,0,0,1,0,0,1,0
38518,0.0,2014-01-15,4.6015592912744685,1.0,2014-05-16,0.0,1,100.0,7.7,5.0,1,0,0,0,0,1,0
38519,4.0,2014-01-19,4.5,1.0,2014-01-23,0.0,0,100.0,2.19,4.0,1,0,0,0,0,1,0
38520,1.0,2014-01-08,4.6015592912744685,1.0,2014-04-27,0.0,0,50.0,9.93,4.8,0,0,1,1,0,0,0
38521,5.0,2014-01-12,4.6,1.0,2014-05-17,0.0,0,70.6,3.23,4.2,0,0,1,0,0,1,0
38522,2.0,2014-01-22,5.0,1.0,2014-01-24,0.0,0,100.0,20.07,5.0,1,0,0,0,0,1,0
38523,2.0,2014-01-20,4.6015592912744685,1.0,2014-02-11,0.0,0,100.0,24.94,5.0,1,0,0,1,0,0,0
38524,0.0,2014-01-22,5.0,1.0,2014-03-28,0.0,0,100.0,2.31,5.0,1,0,0,0,0,1,0
38525,2.0,2014-01-24,4.0,1.0,2014-01-27,0.0,0,100.0,2.12,5.0,0,1,0,0,0,1,0
38526,2.0,2014-01-11,5.0,1.0,2014-01-26,0.0,0,0.0,11.43,5.0,0,0,1,0,0,1,0
38527,0.0,2014-01-14,5.0,1.0,2014-06-29,0.0,0,50.0,1.23,5.0,0,1,0,0,0,1,1
38528,2.0,2014-01-25,5.0,1.1400000000000001,2014-06-28,14.3,1,14.3,4.69,4.9,0,0,1,0,0,1,1
38529,18.0,2014-01-22,3.9,1.13,2014-06-30,13.9,1,73.6,5.93,4.7,0,0,1,0,0,1,1
38530,0.0,2014-01-28,5.0,1.0,2014-05-25,0.0,0,0.0,1.83,5.0,1,0,0,0,0,1,0
38531,2.0,2014-01-11,4.8,1.0,2014-06-22,0.0,0,40.0,2.7199999999999998,4.2,0,0,1,0,0,1,1
38532,2.0,2014-01-11,5.0,1.0,2014-01-12,0.0,1,0.0,1.28,5.0,1,0,0,0,0,1,0
38533,0.0,2014-01-08,5.0,1.0,2014-04-24,0.0,0,100.0,4.23,5.0,0,1,0,1,0,0,0
38534,3.0,2014-01-17,5.0,1.0,2014-01-19,0.0,1,66.7,2.04,5.0,0,0,1,0,0,1,0
38535,2.0,2014-01-01,5.0,1.0,2014-02-08,0.0,0,75.0,3.13,4.7,0,0,1,1,0,0,0
38536,2.0,2014-01-31,4.8,1.05,2014-06-21,18.2,0,72.7,3.11,4.8,0,1,0,0,0,1,1
38537,0.0,2014-01-12,4.5,1.0,2014-04-27,0.0,0,0.0,5.94,5.0,0,0,1,0,0,1,0
38538,17.0,2014-01-24,5.0,1.16,2014-06-29,22.8,0,71.9,1.3900000000000001,5.0,0,1,0,0,0,1,1
38539,2.0,2014-01-23,5.0,1.0,2014-01-24,0.0,0,100.0,2.9,5.0,0,0,1,0,0,1,0
38540,1.0,2014-01-17,5.0,1.33,2014-05-06,33.3,1,66.7,9.73,4.7,1,0,0,0,0,1,0
38541,1.0,2014-01-25,5.0,1.25,2014-05-24,33.3,0,33.3,1.08,4.3,0,0,1,1,0,0,0
38542,0.0,2014-01-10,5.0,1.0,2014-05-28,0.0,1,100.0,1.15,4.7,1,0,0,0,0,1,0
38543,3.0,2014-01-27,4.7,1.0,2014-06-11,0.0,1,100.0,20.99,5.0,0,0,1,0,0,1,1
38544,1.0,2014-01-23,4.6015592912744685,1.0,2014-02-04,0.0,0,100.0,1.1400000000000001,5.0,0,0,1,0,0,1,0
38545,0.0,2014-01-06,4.6015592912744685,1.0,2014-02-14,0.0,0,100.0,3.01,5.0,1,0,0,1,0,0,0
38546,5.0,2014-01-11,4.9,1.3599999999999999,2014-06-29,27.3,1,40.9,2.55,4.6,1,0,0,0,0,1,1
38547,14.0,2014-01-15,4.4,1.02,2014-06-27,6.3,0,100.0,3.18,4.7,0,1,0,0,0,1,1
38548,0.0,2014-01-13,4.0,1.25,2014-06-15,100.0,0,0.0,1.57,5.0,0,1,0,0,0,1,1
38549,5.0,2014-01-19,4.2,1.09,2014-06-29,13.3,1,86.7,1.34,4.8,0,1,0,0,0,1,1
38550,3.0,2014-01-27,3.0,1.33,2014-04-19,33.3,1,100.0,2.84,4.5,0,0,1,0,0,1,0
38551,5.0,2014-01-17,5.0,1.0,2014-02-07,0.0,0,80.0,3.2800000000000002,5.0,0,0,1,0,0,1,0
38552,0.0,2014-01-12,4.6015592912744685,1.0,2014-06-25,0.0,0,100.0,19.67,5.0,0,1,0,1,0,0,1
38553,2.0,2014-01-23,5.0,1.0,2014-05-25,0.0,0,66.7,1.81,5.0,0,0,1,0,0,1,0
38554,2.0,2014-01-13,4.7,1.0,2014-06-16,0.0,1,81.8,6.1,4.8,0,1,0,1,0,0,1
38555,3.0,2014-01-09,4.0,1.75,2014-06-29,25.0,1,75.0,2.76,4.5,0,0,1,0,0,1,1
38556,0.0,2014-01-05,5.0,1.0,2014-05-18,0.0,1,0.0,8.61,5.0,0,1,0,1,0,0,0
38557,2.0,2014-01-22,5.0,1.0,2014-03-27,0.0,0,66.7,0.29,3.7,1,0,0,1,0,0,0
38558,1.0,2014-01-01,4.5,1.0,2014-04-26,0.0,0,50.0,1.73,5.0,0,0,1,1,0,0,0
38559,3.0,2014-01-21,4.0,1.17,2014-06-09,16.7,1,83.3,14.93,5.0,0,0,1,0,0,1,1
38560,1.0,2014-01-25,5.0,1.1400000000000001,2014-06-18,28.6,0,71.4,1.97,4.4,0,1,0,1,0,0,1
38561,1.0,2014-01-30,4.0,1.0,2014-02-01,0.0,0,0.0,0.56,5.0,0,0,1,0,0,1,0
